track_id,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_genre
665Aynzj4XbHKVosATYEhL,0,198800,0.654,0.873,6,-5.108,1,0.0298,0.069,2.99e-5,0.141,0.879,119.425,4,1
1lq5LIUKdFuYRAAe9BueTC,0,115240,0.484,0.332,1,-10.312,1,0.037,0.787,0,0.373,0.683,134.999,4,0
4RV2Si6IHGhE1xraVs1ikN,20,279440,0.432,0.985,4,-1.649,0,0.148,4.05e-4,0.00129,0.0624,0.293,94.703,4,0
0vkCMfjUHi6NDcWQFrHebQ,39,148971,0.624,0.452,0,-9.297,0,0.0361,0.027,1.44e-5,0.244,0.187,74.015,4,0
4TnUKixNWMfajncgdSwFoi,70,173466,0.606,0.361,9,-16.031,1,0.0346,0.264,3.39e-5,0.38,0.621,121.059,4,1
4iya38ctQ1httyA6NOG9oW,67,270887,0.374,0.778,5,-4.466,1,0.0363,0.1,0.199,0.107,0.484,133.85,3,0
3QXRiVwxn7MHstHs11mwkX,0,178386,0.655,0.677,6,-4.278,1,0.0326,0.146,0,0.131,0.62,127.041,4,1
5mVW4nXaUzd8bRn0MWQb9H,1,223586,0.733,0.783,9,-4.788,1,0.0386,0.156,0,0.286,0.634,93.018,4,0
10M2Ex445zw585Ducldzkw,75,224853,0.607,0.536,10,-7.306,1,0.0305,0.386,0,0.102,0.434,147.986,4,1
581N346m1nuPZYMr9JXQZA,0,230480,0.693,0.492,10,-6.962,1,0.0378,0.559,3.66e-6,0.0972,0.595,76.017,4,1
2z3cjnPwtJGj6Z0kpMZtvG,19,367680,0.494,0.54,4,-8.543,1,0.0312,0.192,1.22e-5,0.093,0.16,130.561,4,0
0yIBJr118iSEQz8L2SxWQj,42,252640,0.545,0.602,8,-8.827,1,0.0577,0.29,0,0.0996,0.633,77.408,4,0
0pdfN7nOHMYmKykzu1cyfm,73,246760,0.592,0.725,8,-8.698,1,0.0412,0.207,0,0.148,0.784,78.235,4,1
6v2ngdpwmKNqoojSbkmYQ6,0,148485,0.704,0.797,0,-5.927,1,0.0475,0.0826,7.45e-4,0.0546,0.825,139.994,4,0
57ltwsHkFOIlblAUF0gUQ0,0,126120,0.783,0.386,9,-10.36,1,0.0395,0.795,4.92e-5,0.129,0.834,99.322,4,1
2fPizcwIsynudoau2XPZdX,0,247040,0.373,0.333,10,-9.876,1,0.0303,0.59,0,0.121,0.0815,110.241,4,1
2HXixVqzzm9rEUIMAWzshl,68,246800,0.611,0.882,9,-11.225,1,0.0538,0.0847,1.08e-6,0.192,0.605,117.932,4,0
5qxxGClUqyGC7hRwqYUjKP,0,123400,0.65,0.736,0,-5.222,1,0.0378,0.122,0,0.0998,0.595,129.941,4,1
2d4pY4hVzuRkVcElAor3nW,0,275099,0.335,0.43,5,-5.364,1,0.0322,0.846,0,0.126,0.379,78.259,5,1
2kkvB3RNRzwjFdGhaUA0tz,74,423840,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,0
2VTnfpOLUd0cWZsYSyr3w0,28,192306,0.747,0.8,0,-4.366,0,0.101,0.107,1.04e-5,0.193,0.822,123.024,4,0
6dqQ5mkxySSqJaUfp93U5O,0,210426,0.495,0.746,10,-5.317,1,0.0266,0.49,0,0.176,0.463,145.879,4,1
6zDxgOmXuDG5AFQYQGb6XF,45,193386,0.574,0.902,9,-7.912,1,0.0319,0.104,1.48e-5,0.945,0.936,146.262,4,0
3bXofvvuyCMopFxgcnK1B0,0,215140,0.519,0.552,2,-5.023,1,0.0259,0.18,0,0.149,0.331,89.957,4,1
22oERu0CP7nzYx7OcViO2l,0,219640,0.455,0.4,2,-7.749,1,0.0293,0.546,0,0.0971,0.103,139.828,4,1
7u5Yop62YKg1uws7uKyKE5,0,138160,0.449,0.89,8,-9.5,1,0.05,0.0521,7.82e-5,0.112,0.696,156.978,4,1
1tQ7g3atJDUiwXqwCPQks0,1,189613,0.672,0.724,7,-5.61,1,0.0244,0.292,0,0.231,0.801,99.975,4,1
2anDnmAKIauJ4of6K1BoGx,47,218613,0.578,0.88,9,-5.113,1,0.0496,0.108,2.9e-6,0.114,0.719,175.983,4,0
1L3s7R9tvoXebcEioxl0at,0,232058,0.524,0.643,9,-6.055,1,0.0297,0.451,0,0.221,0.397,135.962,4,1
62XZ7yQ1unC3jGGUK3HAJp,1,227040,0.576,0.456,7,-7.583,1,0.0267,0.584,2.68e-5,0.0912,0.21,127.854,4,1
2audluGyqhja0vfNTsyisW,0,196162,0.536,0.605,7,-5.292,1,0.0338,0.141,0,0.0614,0.341,130.053,4,1
2L1FG5guH4nea0Ot06Lu5a,0,209720,0.534,0.722,9,-4.944,1,0.0339,0.0367,1.68e-6,0.11,0.224,75.007,4,1
5cWCu7pGLyOA5ZcnVzolcT,40,222800,0.443,0.396,2,-9.775,1,0.0299,0.674,0.00325,0.122,0.365,178.071,3,0
49DiBZ3GwhSChqKE6XOkzx,62,155989,0.702,0.658,10,-7.299,0,0.0655,0.00463,0.0842,0.0611,0.502,125.014,4,0
5K09WxKdlkroDyEVyOSySy,68,165333,0.603,0.271,5,-10.083,1,0.0284,0.679,0,0.141,0.405,110.89,3,0
0bTbLiGCQdNfXpHYGkCfSV,0,212596,0.606,0.817,9,-5.112,0,0.0327,0.0279,8.79e-5,0.228,0.645,124.072,4,1
6IT31WSLe7j2MSIVdsVVp6,27,244121,0.471,0.75,2,-9.97,1,0.53,0.514,0,0.257,0.16,80.138,3,0
08g09UHbKcqhXawnm5RV84,20,135000,0.221,0.325,2,-14.88,0,0.0553,0.912,9.19e-4,0.318,0.195,66.599,4,0
1YYhDizHx7PnDhAhko6cDS,73,190160,0.462,0.395,9,-9.376,1,0.0264,0.758,0,0.121,0.625,82.259,4,0
3y4LxiYMgDl4RethdzpmNe,67,250546,0.529,0.496,7,-9.007,1,0.029,0.173,0,0.251,0.278,136.859,4,1
0chYhbmecFWGmfysKa3vO5,54,72676,0.476,0.563,7,-13.965,1,0.469,0.956,0.0173,0.123,0.376,79.463,4,0
2JEtsJqQ0bqLI7CUec2qRS,37,233653,0.651,0.756,3,-3.485,0,0.0281,0.0107,0,0.201,0.402,97.964,4,0
2KaWUXuvdE28pRmfybj4Gy,0,184320,0.467,0.444,10,-7.181,1,0.0602,0.365,0,0.158,0.187,173.823,4,1
4Kf80JwKZcrHE0jJQKuH0e,43,107866,0.404,0.921,6,-5.758,0,0.0415,0.00809,4.45e-6,0.16,0.849,110.589,4,0
6FzHE3kP07aynMjuCIqdb1,22,140080,0.415,0.125,5,-18.296,1,0.0456,0.991,0.901,0.117,0.368,107.336,3,0
3ZzyOu6skjfcHIj78NOoMF,46,184095,0.493,0.834,9,-6.97,1,0.0534,0.61,0,0.975,0.495,155.864,4,0
7k50ddcASwxD4nq6cXCEle,0,167213,0.486,0.565,6,-6.553,1,0.0336,0.27,0,0.109,0.269,129.961,3,1
0OWZFobGSIW9GrSlQ9C5pc,70,205453,0.333,0.412,3,-8.633,1,0.029,0.0977,0,0.113,0.474,85.028,4,1
0qgevPEvhJ1XCgzzPZKgFU,0,235973,0.308,0.394,0,-11.238,1,0.0305,0.483,8.66e-4,0.0853,0.251,182.873,3,1
2LPoZ0ToV1A2atD2CWRYOI,24,246653,0.465,0.499,9,-7.207,1,0.0294,0.242,1.11e-5,0.111,0.135,115.902,3,0
6tbNaE7kvGNqS7FvJ0dzLB,58,201013,0.625,0.569,0,-5.954,1,0.0271,0.26,0,0.127,0.361,149.987,4,1
1sEdRUbWvAP3uy8hmIfHkK,0,187640,0.739,0.72,4,-6.695,1,0.026,0.0379,0.00267,0.23,0.892,102.997,4,1
35Znh7IVSkowgAQFG7gq4j,20,188920,0.615,0.694,0,-10.525,1,0.0312,0.287,0.826,0.121,0.745,135.861,4,0
5Vnx5i9VJSZ6ayfK6jncf8,54,234866,0.29,0.482,6,-8.207,0,0.035,0.145,1.71e-4,0.12,0.247,141.459,4,0
42LvI584BMZqaGT80UUBNe,0,165451,0.518,0.601,4,-5.683,1,0.0428,0.00694,0,0.204,0.464,172.204,4,1
0QZdbOtajbimysXPJDkU3H,56,180990,0.699,0.869,8,-5.212,1,0.0374,0.101,0.21,0.0767,0.252,124.003,4,0
6bk11TH82XrT5QUC1gDw9A,57,193680,0.219,0.298,2,-11.52,0,0.0313,0.944,0.254,0.094,0.154,79.136,3,0
5oOq7LVY5RDNkZeajlOhgo,37,139531,0.671,0.422,10,-18.061,0,0.41,0.0125,0.87,0.151,0.344,151.45,4,0
62cC7k1opRIS9sdviJnVj5,52,159130,0.632,0.516,7,-6.674,0,0.133,0.239,1.77e-5,0.392,0.339,122.11,5,0
6uLot4eub7nbh81AHS05MF,58,142267,0.684,0.0892,1,-19.013,0,0.0609,0.981,0.951,0.261,0.223,112.674,4,0
356eIGWB5tgQ8d4o55kM27,2,232058,0.524,0.643,9,-6.055,1,0.0297,0.451,0,0.221,0.397,135.962,4,1
5fPjBlGWfLeL32kCibVhND,55,107448,0.73,0.162,9,-16.627,1,0.0672,0.265,0.893,0.0987,0.152,170.026,4,0
0VFF0uBG8KYutpiF4C8DA0,1,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-6,0.0954,0.148,175.212,3,1
7s8VgA8OjvwBUuigKzEGBx,75,226073,0.811,0.266,7,-12.478,1,0.0406,0.56,1.05e-6,0.0962,0.211,130.044,4,0
0nYYvSzTI0vM8WBuZbMHE9,41,207293,0.647,0.821,2,-11.312,1,0.0535,0.564,6.29e-4,0.235,0.969,169.131,4,1
5UYpUjkb2x9j6yJcqQt08H,26,104586,0.958,0.545,2,-6.708,1,0.0883,0.577,1.99e-6,0.104,0.892,120.059,4,0
7vF3xkCMvZjAe2nTWY0uQZ,70,238400,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75e-5,0.111,0.337,82.125,4,1
09kerIln5LiayRE57ZMqrO,31,289546,0.625,0.801,8,-2.848,1,0.0644,0.236,0,0.0512,0.53,145.011,4,0
18GiV1BaXzPVYpp9rmOg0E,68,165426,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-5,0.0605,0.44,174.874,4,1
5AkgsU5ScL4ERToWu1vy1D,55,147881,0.701,0.826,10,-2.999,0,0.0386,0.0161,0,0.101,0.203,99.068,4,0
7dNEbiLeXtUZeJzNnbetEH,29,91893,0.5,0.764,4,-7.834,1,0.0626,0.168,0,0.226,0.966,126.899,4,0
1UO0GrW5aAYqWPBYvLdpo2,0,164426,0.519,0.363,9,-8.238,1,0.0302,0.317,1.17e-6,0.108,0.211,95.275,4,1
3lQ5ZqHj7cZXcGs4W6IILx,0,249026,0.67,0.713,2,-10.219,1,0.0491,0.643,4.46e-4,0.125,0.848,124.421,4,1
7cwXOAtTS7K9sC6Y3dGpWk,0,195885,0.704,0.885,8,-3.561,1,0.111,0.018,0,0.357,0.735,140.049,4,0
2H6L0wbasyEPHmT8NjS2L8,27,223636,0.477,0.935,0,-5.644,1,0.394,0.215,0,0.315,0.716,175.852,4,0
6BvRzfqi3sMAoQYnRpMVL0,68,212054,0.534,0.461,2,-11.292,1,0.0295,0.795,1.51e-6,0.114,0.244,145.972,4,0
26eSvBHZXcbh7uyHS6N3VR,0,194544,0.678,0.528,10,-7.317,1,0.0551,0.289,0,0.0734,0.614,79.018,4,1
6P3WtLdcQjc2BpCHf5yATw,1,219333,0.588,0.931,6,-3.925,1,0.0318,0.00411,0,0.345,0.625,105.027,4,1
5pNXsc6Vu9pY33RN5FoMGc,62,158671,0.61,0.75,10,-4.688,0,0.0412,0.00533,0,0.199,0.354,128.022,4,0
2xPV95cfbyusygMTxpa3SW,72,196253,0.544,0.572,0,-6.205,1,0.0319,0.118,0,0.234,0.52,169.885,4,1
7ib1AuW6jBVHkaNHu7z1PT,8,285817,0.628,0.633,7,-9.691,0,0.0456,0.0481,0.917,0.0633,0.619,125.946,4,0
05nVzquNFrojXKRkyuZrPV,0,171910,0.438,0.649,2,-10.139,1,0.068,0.179,1.46e-6,0.0676,0.745,178.114,4,1
2W3z2ZY7j35tyUh1FNJ3jM,47,172986,0.495,0.669,10,-6.572,1,0.0388,0.00692,1.21e-6,0.134,0.261,82.353,4,0
6oaHCpUkUcvRZzerlEoDNk,0,169440,0.472,0.701,2,-4.563,1,0.0369,0.0387,0,0.107,0.515,79.805,4,1
6QLspHLCLftSGPa6vNzKuo,65,281746,0.686,0.722,9,-7.094,0,0.0233,0.101,3.37e-6,0.11,0.904,104.665,4,0
3Hos8Knqyql98oY77OeIDW,0,177920,0.835,0.29,2,-12.853,1,0.0425,0.588,7.08e-6,0.0978,0.718,96.24,4,0
2WxsyR3WLCdDhWIMJeG12y,0,233400,0.625,0.807,0,-5.959,0,0.114,0.0312,0,0.278,0.617,92.037,4,0
2rTdqjblildCT5EqrhVBqk,24,368533,0.235,0.727,4,-6.083,1,0.0423,3.3e-5,0.328,0.394,0.24,103.622,4,0
5IfdDiOJitysgex3qEL0bn,43,205826,0.748,0.695,4,-7.755,1,0.0358,0.215,2.64e-4,0.246,0.876,114.927,4,1
0isEaDMlKduDGJHi9lop2l,0,180106,0.604,0.366,8,-13.767,1,0.0513,0.641,4.91e-5,0.0927,0.896,155.139,4,0
7yI7YDsXGrwUX8sFTXXnVV,1,258825,0.635,0.551,3,-7.136,1,0.0354,0.00743,1.82e-5,0.07,0.451,151.779,4,0
2NtS0rZ8MdnsJbLNRME6pg,43,223173,0.491,0.674,2,-7.691,1,0.0265,0.0264,0.0312,0.451,0.342,93.085,4,0
2wiA3GTQpKVCAiGuIxK0ev,0,198626,0.524,0.739,0,-6.681,1,0.0386,0.215,0,0.0636,0.48,83.095,4,0
52gGYiO7QQtQMpvF8OBHDV,0,213573,0.684,0.708,9,-11.404,1,0.0299,0.513,2.19e-6,0.088,0.84,134.685,4,0
78vTiLFfciZ5kiryzaWFbk,43,240546,0.62,0.828,7,-4.74,1,0.0251,0.0658,0,0.293,0.766,107.562,4,1
52RNWUgJBF3LOqt3iw1s77,56,161786,0.538,0.386,11,-6.963,1,0.0309,0.797,0,0.119,0.653,184.022,4,1
5h9wUtiU1t7kJsZto2eUGm,0,230480,0.693,0.492,10,-6.962,1,0.0378,0.559,3.66e-6,0.0972,0.595,76.017,4,1
5M8goiFYynmNxhueYW6grR,66,194866,0.463,0.653,0,-5.515,1,0.0273,0.111,1.36e-4,0.172,0.233,143.912,4,1
4SgSCdVgvLAZS0lMVndle5,0,177173,0.469,0.931,0,-4.187,0,0.0563,0.00752,0,0.111,0.49,140.059,4,1
75SKlkZrcOX32dseIE8l4O,55,221973,0.498,0.957,11,-2.709,1,0.147,0.0041,0,0.0638,0.672,163.761,4,0
331CFIHeefOVTC4F8cmYTL,0,173947,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-6,0.113,0.324,106.998,4,0
1BR2rZ8nZ0pPuRkuyE3oZ2,46,259946,0.49,0.965,8,-3.365,1,0.0893,0.00156,0.00703,0.313,0.558,92.131,4,0
2kUfTIfkXwvL8fhVpUJI66,0,132108,0.469,0.183,5,-15.414,1,0.0407,0.829,0,0.71,0.381,139.592,4,1
2L4l7WGl0TueySn1vK2gHh,0,256426,0.776,0.65,6,-9.836,1,0.079,0.65,0.00522,0.0608,0.949,165.679,4,0
60HMnpDctYiFAoGkj5ciW6,2,172733,0.606,0.972,9,-4.872,1,0.0459,0.0217,1.61e-4,0.338,0.856,151.049,4,1
3fqwjXwUGN6vbzIwvyFMhx,81,293293,0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,4,1
5cYFwgA5dHoqR3xGnlr9ew,64,211605,0.563,0.576,6,-6.495,1,0.0401,0.171,0,0.158,0.412,75.019,4,1
559NPMJR6VfISMfUR7Dv8v,0,198014,0.679,0.764,6,-5.301,1,0.0391,0.031,9.05e-6,0.0951,0.471,124.977,4,0
24LQNvRzHvO1hVve07K2jj,52,256665,0.581,0.159,9,-16.91,1,0.0346,0.965,1.6e-4,0.349,0.447,143.92,3,0
2H7F7EfsVhy0jNLsVz8MLH,64,209708,0.792,0.583,8,-8.305,0,0.027,0.023,0.582,0.0809,0.54,102.979,4,0
3hDSiWsdRj4e6iDV9Pc3tq,0,298400,0.535,0.661,9,-7.139,1,0.0304,0.46,0,0.142,0.596,148.121,4,1
4wzN1hkeCOZumvfN8eKwJk,0,207540,0.582,0.568,1,-7.3,1,0.0275,0.577,0,0.105,0.394,121.991,3,1
1Wrzhfa5bNlqvsnCztz190,78,194866,0.603,0.843,9,-7.597,0,0.0557,0.0031,0.0337,0.445,0.503,172.676,4,0
2vsyMZwuir4Q8r9ZQfyJH6,7,340730,0.17,0.215,4,-21.213,0,0.0461,0.833,0.83,0.113,0.0383,122.095,4,0
6oP9uP1m5EqgdeJiK0brk0,0,196253,0.544,0.572,0,-6.205,1,0.0319,0.118,0,0.234,0.52,169.885,4,1
7wt7fEnJpsu9IRMadfc8Xm,0,199501,0.611,0.519,1,-9.854,1,0.035,0.481,4.82e-6,0.107,0.462,147.979,4,1
66YEDcrJdUYuvXznH5zrDq,0,267000,0.589,0.695,8,-8.109,1,0.0341,8.65e-5,3.6e-5,0.0778,0.938,129.837,4,0
3by1RwAsoZ6nNoMOCy11LM,56,179117,0.346,0.744,2,-5.622,1,0.0322,0.00106,1.06e-6,0.0961,0.382,175.642,4,0
2KMJ5CoxY4ECG9TZyNWmpv,58,187126,0.702,0.82,7,-4.323,0,0.063,0.196,0,0.156,0.52,107.936,4,0
0OCa1PunDKY1cfsiiD7UzA,0,161693,0.406,0.377,10,-11.717,1,0.0597,0.764,0,0.272,0.717,92.23,4,0
0oYezIvTOWj9O2xfOpamEd,0,254742,0.563,0.709,9,-7.855,1,0.0272,0.0936,0,0.066,0.497,118.126,4,1
7CApeRUBX1cqQHmyCC1ofY,0,143596,0.595,0.275,8,-9.815,0,0.0309,0.864,0,0.107,0.345,85.752,4,1
5wLsfmtxUId1LHYf6NZqno,26,405986,0.371,0.905,0,-6.804,0,0.0861,0.00613,0.0245,0.0934,0.0397,109.839,4,0
2kkvB3RNRzwjFdGhaUA0tz,74,423840,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,1
6B7KZkn8aUTZNaTjRRYgtK,0,272586,0.453,0.139,6,-12.683,1,0.0302,0.806,3.11e-6,0.121,0.17,105.33,3,1
33AUzFOiyOtWEr9aNU2d6H,0,207540,0.582,0.568,1,-7.3,1,0.0275,0.577,0,0.105,0.394,121.991,3,1
5Tj1ohvoTgMyk5KyatzI88,2,222346,0.639,0.791,10,-4.443,0,0.254,0.0275,0,0.362,0.933,92.603,4,0
7z5G2LOdV8okZn4yWg3q5g,75,175774,0.706,0.552,5,-9.479,0,0.0833,0.235,0,0.144,0.835,142.037,4,0
2lTvTA03fnnqx0JQPUP3P8,0,122826,0.626,0.52,8,-4.389,1,0.0284,0.392,0,0.0447,0.746,147.031,4,1
34ghr6pFdDXD4VXsjRHMs9,0,331280,0.376,0.437,1,-9.106,0,0.0985,0.762,2.47e-5,0.686,0.465,158.487,3,0
5BacLdcOdRTV9VRqVpBchv,0,169440,0.472,0.701,2,-4.563,1,0.0369,0.0387,0,0.107,0.515,79.805,4,1
0CPo7vchHww5MWe13KhAuZ,0,162533,0.84,0.507,5,-7.251,0,0.0304,0.29,0,0.241,0.703,117.947,4,1
3rLEBpW17OHOovVl0kcFKZ,66,211843,0.596,0.786,8,-4.782,1,0.0391,0.00715,0,0.192,0.788,93.959,4,1
0TnxZVgJKNtMfLddp6vvv4,39,222690,0.663,0.676,4,-5.195,0,0.0557,0.0922,0,0.163,0.276,130.969,4,0
3N5Cdovy1BB8Wv7qMBwxtS,0,231280,0.457,0.794,1,-6.624,0,0.0298,3.84e-4,7.18e-5,0.131,0.354,90.439,4,0
3wf8esPMWHNYuWoiCPgKHt,0,132108,0.469,0.183,5,-15.414,1,0.0407,0.829,0,0.71,0.381,139.592,4,1
7C2xXcXTr7AItNOMVr1Oul,0,169440,0.472,0.701,2,-4.563,1,0.0369,0.0387,0,0.107,0.515,79.805,4,1
0detIQ549lMtKf3D4uu4qW,31,115170,0.421,0.443,2,-11.094,0,0.0287,0.00858,0.894,0.0959,0.301,179.943,3,0
51iiBOpcbxJQWf1cI8kSf6,62,272466,0.441,0.717,1,-3.979,0,0.0359,0.159,0,0.125,0.233,139.987,4,0
3n5bECT6qgStHMeip7brcr,47,276080,0.588,0.478,9,-7.271,0,0.0241,0.795,0.922,0.11,0.314,93.01,4,0
5mqChkogh42ie0pKbPb2Ql,0,190560,0.887,0.87,2,-5.267,1,0.119,0.0143,0,0.015,0.837,126.047,4,0
6S0UqyKhplRUDKAuSEwvLl,3,163360,0.69,0.373,8,-5.566,1,0.0286,0.618,0,0.128,0.473,124.082,3,1
76iSLKjLG7WPT8XwaX8D31,0,204346,0.431,0.195,5,-13.207,1,0.0516,0.806,1.19e-6,0.0862,0.156,80.983,3,1
7sZ9eVAw4CfxeHNL7SkCKa,0,208525,0.627,0.913,6,-3.743,0,0.0503,0.0555,0,0.389,0.916,140.172,4,0
0X8LZO3QByfmZolbkktTPR,0,230480,0.693,0.492,10,-6.962,1,0.0378,0.559,3.66e-6,0.0972,0.595,76.017,4,1
7ijOLIYbAqtLsqMpjWYMfL,47,337253,0.2,0.0686,2,-23.415,1,0.046,0.873,0.402,0.0911,0.0358,91.498,4,0
1IF1IpJ8SnBDgHO5Nig0pD,42,229933,0.562,0.309,9,-7.816,0,0.0252,0.569,2.71e-5,0.101,0.458,102.031,4,0
43pfwZjgh4ehc12kwgu3Yd,8,173697,0.756,0.976,4,-7.754,0,0.0923,2.42e-4,0.847,0.19,0.481,128.951,4,0
3LDkLpuxQlEuEiZmkxpr8S,56,166493,0.707,0.556,9,-10.101,0,0.0303,0.19,0.0159,0.388,0.746,120.028,4,1
3ovpz51ql3sXfcDc66DNFb,0,221240,0.467,0.481,2,-6.947,1,0.0255,0.227,1.89e-4,0.11,0.248,147.886,4,1
4THuAi6CdRLdF4DqG0boc1,16,249835,0.592,0.805,8,-4.587,1,0.0624,0.00585,0.889,0.105,0.275,174.955,4,0
7oTUCpSwd2yVIUnzT5uaIv,1,144760,0.741,0.499,11,-8.035,1,0.0356,0.23,0,0.125,0.692,103.96,4,1
1uM9MucJX0ztob8h3XFakX,0,232058,0.524,0.643,9,-6.055,1,0.0297,0.451,0,0.221,0.397,135.962,4,1
56OwX1K77V7zsaLKfmW8EU,1,180833,0.333,0.478,2,-6.903,1,0.031,0.367,2.28e-6,0.115,0.291,179.448,3,1
17BbQod6UjEVSU4TC9lPwL,0,154026,0.322,0.48,1,-5.989,1,0.0492,0.746,0,0.113,0.304,73.476,4,1
4yZyftmjG4vOK7KkOgOJsU,1,213009,0.531,0.599,2,-4.53,1,0.0321,0.123,0,0.103,0.464,120.99,3,1
1AWrnfNUdUDoJ2qqOGyJWt,0,266933,0.401,0.656,8,-5.62,1,0.0315,0.117,2.02e-5,0.107,0.27,156.133,4,1
1rpcfLhLC5gu1xOmFSsI14,0,177165,0.514,0.901,9,-5.674,1,0.114,0.0915,1.47e-5,0.076,0.422,120.647,4,1
3nISsZvfqj0tnpzVN6xtEu,0,201866,0.336,0.756,5,-4.191,1,0.045,0.00275,0,0.189,0.237,77.807,4,1
0zpGkHUUi69tJu2iI2nUGk,0,162533,0.84,0.507,5,-7.251,0,0.0304,0.29,0,0.241,0.703,117.947,4,1
3UBX0ysWycKWiinU7GfoZX,20,403373,0.284,0.232,2,-12.824,1,0.0378,0.841,6.14e-5,0.0897,0.155,117.456,4,0
0wJoRiX5K5BxlqZTolB2LD,71,170813,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,4,0
6nDPNWeMK5UxWwcMGGkVA4,0,167693,0.654,0.63,10,-4.644,1,0.0259,0.149,0,0.111,0.43,89.991,4,1
3hp4m7tLnHssJyNhjWWsPA,24,253133,0.372,0.933,1,-3.391,0,0.0739,0.00767,0.00296,0.13,0.409,165.36,4,0
39yNGLlopJa3q3brHLUrlc,42,244546,0.447,0.315,7,-9.422,1,0.0282,0.437,0,0.125,0.334,134.052,4,0
6apPqjW8ezpKEicAkkBlvO,64,250053,0.611,0.524,8,-8.256,1,0.035,0.68,0,0.0753,0.73,203.787,4,1
1Omt5bfz1tZUCqd26HxbS0,73,240600,0.581,0.687,6,-5.4,1,0.105,0.229,0,0.109,0.187,76.014,4,0
4Pan7TopeodcU4Gyb8MMGt,13,333346,0.275,0.271,10,-18.494,0,0.0435,0.952,0.835,0.0985,0.334,117.238,4,0
4pqPoUxXjbk8iqL0vSaRg7,35,214000,0.648,0.649,1,-9.26,1,0.0321,0.113,0.397,0.0855,0.522,125.042,4,0
0eAJvOFndX8wqXSDhNmXgA,0,202613,0.448,0.932,7,-4.424,1,0.0976,0.0174,0,0.347,0.709,187.813,4,1
0XCEG059GCJfo36nha29FY,22,231826,0.518,0.824,10,-9.466,1,0.0336,5.51e-5,7.17e-4,0.0941,0.427,155.933,4,0
378c4bnvmnfAoMTSIOveDX,62,223336,0.744,0.593,4,-8.765,0,0.107,0.0482,0.3,0.264,0.12,122.05,4,0
1TvLOCb2j66m1l5bsO88LN,32,119440,0.313,0.842,4,-12.449,1,0.104,0.0351,0.00762,0.114,0.787,193.552,4,0
59t4K6bhYE1AhYreLD4ULB,42,264408,0.547,0.676,0,-5.721,1,0.0336,0.498,0,0.147,0.149,119.97,4,1
7d6HsxPhjoobvu7hQCvSzb,0,187115,0.602,0.811,0,-3.128,1,0.0362,0.0766,0,0.273,0.807,159.829,4,0
010189igJXAPKuys4itwaE,50,140466,0.649,0.571,9,-6.198,0,0.027,0.241,1.08e-5,0.172,0.659,108.03,4,0
5UYYKTnYTvNqLWMJtw6O6Q,0,213706,0.633,0.876,7,-5.21,1,0.0276,0.0116,0,0.0537,0.738,140.971,4,1
0YKl5wq8BbvZBtgabzlc5D,1,263666,0.759,0.843,8,-3.718,1,0.0913,0.127,0,0.114,0.56,105.016,4,0
4aFC7Mes7CW5vHcb8ZApAx,63,271173,0.424,0.59,2,-5.531,0,0.0294,0.00389,4.32e-4,0.114,0.204,136.033,4,0
03fT3OHB9KyMtGMt2zwqCT,75,226866,0.506,0.886,11,-3.225,1,0.0655,0.0916,0,0.0734,0.595,143.935,4,1
31BP9UkAQK5qDBUDr0W8LZ,16,154973,0.791,0.401,5,-10.314,0,0.12,0.973,0.819,0.326,0.843,101.504,4,0
1FEK9V9GKsIdMHo1Ii0oow,30,199680,0.468,0.882,6,-3.906,1,0.0636,0.00347,1.57e-6,0.372,0.327,164.035,4,0
3hNGMcAUI003T6reBA4aW7,0,241133,0.643,0.919,2,-3.487,1,0.0551,0.338,0,0.0555,0.823,114.983,4,1
0rCuRc07y6l1kPYj0JSRg5,48,214325,0.527,0.845,1,-3.721,0,0.121,0.0335,1.27e-4,0.144,0.554,128.023,4,0
1YYhDizHx7PnDhAhko6cDS,73,190160,0.462,0.395,9,-9.376,1,0.0264,0.758,0,0.121,0.625,82.259,4,1
5hNd3UB2VG6M38kqgTHE3o,24,181480,0.605,0.65,0,-9.019,1,0.0276,0.0612,0.0183,0.357,0.677,120.129,4,0
0HGpVO2aqh9Dadfs90S1mP,0,257693,0.494,0.467,2,-8.184,1,0.0286,0.0822,0,0.111,0.292,133.81,4,1
3bav3x8ko6oQdqRV9r4WWm,0,217706,0.582,0.939,9,-4.868,0,0.0781,0.0069,0.00365,0.0732,0.594,136.871,4,1
5OI1viABJdGBC6KpMTyslB,0,272586,0.453,0.139,6,-12.683,1,0.0302,0.806,3.11e-6,0.121,0.17,105.33,3,1
